timestamp,open,high,low,close,volume,count,turnover,takerBuyVol
2025-08-08 21:36:00,116891.7,116916.4,116846.3,116846.3,2.44873287,286223.721165014,286223.721165014,1
2025-08-08 21:39:00,116846.1,116965,116846,116954.7,9.51240854,1112231.148229555,1112231.148229555,1
2025-08-08 21:39:00,116846.1,116965,116846,116954.7,9.51240854,1112231.148229555,1112231.148229555,1
2025-08-08 21:42:00,116954.7,116966.9,116942.7,116966.9,3.80840993,445401.050883933,445401.050883933,1
2025-08-08 21:42:00,116954.7,116966.9,116942.7,116966.9,3.80840993,445401.050883933,445401.050883933,1
2025-08-08 21:42:00,116954.7,116966.9,116942.7,116966.9,3.80840993,445401.050883933,445401.050883933,1
2025-08-08 21:45:00,116967,116975.1,116910.4,116956,7.56884041,885133.097467559,885133.097467559,1
2025-08-08 21:45:00,116967,116975.1,116910.4,116956,7.56884041,885133.097467559,885133.097467559,1
2025-08-08 21:45:00,116967,116975.1,116910.4,116956,7.56884041,885133.097467559,885133.097467559,1
2025-08-08 21:45:00,116967,116975.1,116910.4,116956,7.56884041,885133.097467559,885133.097467559,1
2025-08-08 21:48:00,116956,116959.3,116953.7,116959.2,0.97706196,114273.63916151,114273.63916151,1
2025-08-08 21:48:00,116956,116959.3,116953.7,116959.2,0.97706196,114273.63916151,114273.63916151,1
2025-08-08 21:48:00,116956,116959.3,116953.7,116959.2,0.97706196,114273.63916151,114273.63916151,1
2025-08-08 21:48:00,116956,116959.3,116953.7,116959.2,0.97706196,114273.63916151,114273.63916151,1
2025-08-08 21:48:00,116956,116959.3,116953.7,116959.2,0.97706196,114273.63916151,114273.63916151,1
2025-08-08 21:51:00,116959.3,116970,116957,116970,0.95508382,111710.722043725,111710.722043725,1
2025-08-08 21:51:00,116959.3,116970,116957,116970,0.95508382,111710.722043725,111710.722043725,1
2025-08-08 21:51:00,116959.3,116970,116957,116970,0.95508382,111710.722043725,111710.722043725,1
2025-08-08 21:51:00,116959.3,116970,116957,116970,0.95508382,111710.722043725,111710.722043725,1
2025-08-08 21:51:00,116959.3,116970,116957,116970,0.95508382,111710.722043725,111710.722043725,1
2025-08-08 21:51:00,116959.3,116970,116957,116970,0.95508382,111710.722043725,111710.722043725,1
2025-08-08 21:54:00,116970.9,116976,116970.9,116976,0.53896433,63044.774875418,63044.774875418,1
2025-08-08 21:54:00,116970.9,116976,116970.9,116976,0.53896433,63044.774875418,63044.774875418,1
2025-08-08 21:54:00,116970.9,116976,116970.9,116976,0.53896433,63044.774875418,63044.774875418,1
2025-08-08 21:54:00,116970.9,116976,116970.9,116976,0.53896433,63044.774875418,63044.774875418,1
2025-08-08 21:54:00,116970.9,116976,116970.9,116976,0.53896433,63044.774875418,63044.774875418,1
2025-08-08 21:54:00,116970.9,116976,116970.9,116976,0.53896433,63044.774875418,63044.774875418,1
2025-08-08 21:54:00,116970.9,116976,116970.9,116976,0.53896433,63044.774875418,63044.774875418,1
2025-08-08 21:57:00,116976,116977.9,116918,116929.9,1.85525116,216965.63216536,216965.63216536,1
2025-08-08 21:57:00,116976,116977.9,116918,116929.9,1.85525116,216965.63216536,216965.63216536,1
2025-08-08 21:57:00,116976,116977.9,116918,116929.9,1.85525116,216965.63216536,216965.63216536,1
2025-08-08 21:57:00,116976,116977.9,116918,116929.9,1.85525116,216965.63216536,216965.63216536,1
2025-08-08 21:57:00,116976,116977.9,116918,116929.9,1.85525116,216965.63216536,216965.63216536,1
2025-08-08 21:57:00,116976,116977.9,116918,116929.9,1.85525116,216965.63216536,216965.63216536,1
2025-08-08 21:57:00,116976,116977.9,116918,116929.9,1.85525116,216965.63216536,216965.63216536,1
2025-08-08 21:57:00,116976,116977.9,116918,116929.9,1.85525116,216965.63216536,216965.63216536,1
2025-08-08 22:00:00,116929.9,116935.8,116833,116865.1,9.98895199,1167328.188068798,1167328.188068798,1
2025-08-08 22:00:00,116929.9,116935.8,116833,116865.1,9.98895199,1167328.188068798,1167328.188068798,1
2025-08-08 22:00:00,116929.9,116935.8,116833,116865.1,9.98895199,1167328.188068798,1167328.188068798,1
2025-08-08 22:00:00,116929.9,116935.8,116833,116865.1,9.98895199,1167328.188068798,1167328.188068798,1
2025-08-08 22:00:00,116929.9,116935.8,116833,116865.1,9.98895199,1167328.188068798,1167328.188068798,1
2025-08-08 22:00:00,116929.9,116935.8,116833,116865.1,9.98895199,1167328.188068798,1167328.188068798,1
2025-08-08 22:00:00,116929.9,116935.8,116833,116865.1,9.98895199,1167328.188068798,1167328.188068798,1
2025-08-08 22:00:00,116929.9,116935.8,116833,116865.1,9.98895199,1167328.188068798,1167328.188068798,1
2025-08-08 22:00:00,116929.9,116935.8,116833,116865.1,9.98895199,1167328.188068798,1167328.188068798,1
2025-08-08 22:03:00,116866,116902,116840,116850.4,1.47770739,172706.358863441,172706.358863441,1
2025-08-08 22:03:00,116866,116902,116840,116850.4,1.47770739,172706.358863441,172706.358863441,1
2025-08-08 22:03:00,116866,116902,116840,116850.4,1.47770739,172706.358863441,172706.358863441,1
2025-08-08 22:03:00,116866,116902,116840,116850.4,1.47770739,172706.358863441,172706.358863441,1
2025-08-08 22:03:00,116866,116902,116840,116850.4,1.47770739,172706.358863441,172706.358863441,1
2025-08-08 22:03:00,116866,116902,116840,116850.4,1.47770739,172706.358863441,172706.358863441,1
2025-08-08 22:03:00,116866,116902,116840,116850.4,1.47770739,172706.358863441,172706.358863441,1
2025-08-08 22:03:00,116866,116902,116840,116850.4,1.47770739,172706.358863441,172706.358863441,1
2025-08-08 22:03:00,116866,116902,116840,116850.4,1.47770739,172706.358863441,172706.358863441,1
2025-08-08 22:03:00,116866,116902,116840,116850.4,1.47770739,172706.358863441,172706.358863441,1
2025-08-08 22:06:00,116850,116850,116741.8,116849.9,3.7010842,432257.802450003,432257.802450003,1
2025-08-08 22:06:00,116850,116850,116741.8,116849.9,3.7010842,432257.802450003,432257.802450003,1
2025-08-08 22:06:00,116850,116850,116741.8,116849.9,3.7010842,432257.802450003,432257.802450003,1
2025-08-08 22:06:00,116850,116850,116741.8,116849.9,3.7010842,432257.802450003,432257.802450003,1
2025-08-08 22:06:00,116850,116850,116741.8,116849.9,3.7010842,432257.802450003,432257.802450003,1
2025-08-08 22:06:00,116850,116850,116741.8,116849.9,3.7010842,432257.802450003,432257.802450003,1
2025-08-08 22:06:00,116850,116850,116741.8,116849.9,3.7010842,432257.802450003,432257.802450003,1
2025-08-08 22:06:00,116850,116850,116741.8,116849.9,3.7010842,432257.802450003,432257.802450003,1
2025-08-08 22:06:00,116850,116850,116741.8,116849.9,3.7010842,432257.802450003,432257.802450003,1
2025-08-08 22:06:00,116850,116850,116741.8,116849.9,3.7010842,432257.802450003,432257.802450003,1
2025-08-08 22:06:00,116850,116850,116741.8,116849.9,3.7010842,432257.802450003,432257.802450003,1
2025-08-08 22:09:00,116849.9,116902,116849.9,116874,3.8299847,447632.449355839,447632.449355839,1
2025-08-08 22:09:00,116849.9,116902,116849.9,116874,3.8299847,447632.449355839,447632.449355839,1
2025-08-08 22:09:00,116849.9,116902,116849.9,116874,3.8299847,447632.449355839,447632.449355839,1
2025-08-08 22:09:00,116849.9,116902,116849.9,116874,3.8299847,447632.449355839,447632.449355839,1
2025-08-08 22:09:00,116849.9,116902,116849.9,116874,3.8299847,447632.449355839,447632.449355839,1
2025-08-08 22:09:00,116849.9,116902,116849.9,116874,3.8299847,447632.449355839,447632.449355839,1
2025-08-08 22:09:00,116849.9,116902,116849.9,116874,3.8299847,447632.449355839,447632.449355839,1
2025-08-08 22:09:00,116849.9,116902,116849.9,116874,3.8299847,447632.449355839,447632.449355839,1
2025-08-08 22:09:00,116849.9,116902,116849.9,116874,3.8299847,447632.449355839,447632.449355839,1
2025-08-08 22:09:00,116849.9,116902,116849.9,116874,3.8299847,447632.449355839,447632.449355839,1
2025-08-08 22:09:00,116849.9,116902,116849.9,116874,3.8299847,447632.449355839,447632.449355839,1
2025-08-08 22:09:00,116849.9,116902,116849.9,116874,3.8299847,447632.449355839,447632.449355839,1
2025-08-08 22:12:00,116873.9,116935,116873.9,116934,4.45090503,520427.768661213,520427.768661213,1
2025-08-08 22:12:00,116873.9,116935,116873.9,116934,4.45090503,520427.768661213,520427.768661213,1
2025-08-08 22:12:00,116873.9,116935,116873.9,116934,4.45090503,520427.768661213,520427.768661213,1
2025-08-08 22:12:00,116873.9,116935,116873.9,116934,4.45090503,520427.768661213,520427.768661213,1
2025-08-08 22:12:00,116873.9,116935,116873.9,116934,4.45090503,520427.768661213,520427.768661213,1
2025-08-08 22:12:00,116873.9,116935,116873.9,116934,4.45090503,520427.768661213,520427.768661213,1
2025-08-08 22:12:00,116873.9,116935,116873.9,116934,4.45090503,520427.768661213,520427.768661213,1
2025-08-08 22:12:00,116873.9,116935,116873.9,116934,4.45090503,520427.768661213,520427.768661213,1
2025-08-08 22:12:00,116873.9,116935,116873.9,116934,4.45090503,520427.768661213,520427.768661213,1
2025-08-08 22:12:00,116873.9,116935,116873.9,116934,4.45090503,520427.768661213,520427.768661213,1
2025-08-08 22:12:00,116873.9,116935,116873.9,116934,4.45090503,520427.768661213,520427.768661213,1
2025-08-08 22:12:00,116873.9,116935,116873.9,116934,4.45090503,520427.768661213,520427.768661213,1
2025-08-08 22:12:00,116873.9,116935,116873.9,116934,4.45090503,520427.768661213,520427.768661213,1
2025-08-08 22:15:00,116934,116980,116898,116898.1,4.01158133,469213.125011594,469213.125011594,1
2025-08-08 22:15:00,116934,116980,116898,116898.1,4.01158133,469213.125011594,469213.125011594,1
2025-08-08 22:15:00,116934,116980,116898,116898.1,4.01158133,469213.125011594,469213.125011594,1
2025-08-08 22:15:00,116934,116980,116898,116898.1,4.01158133,469213.125011594,469213.125011594,1
2025-08-08 22:15:00,116934,116980,116898,116898.1,4.01158133,469213.125011594,469213.125011594,1
2025-08-08 22:15:00,116934,116980,116898,116898.1,4.01158133,469213.125011594,469213.125011594,1
2025-08-08 22:15:00,116934,116980,116898,116898.1,4.01158133,469213.125011594,469213.125011594,1
2025-08-08 22:15:00,116934,116980,116898,116898.1,4.01158133,469213.125011594,469213.125011594,1
2025-08-08 22:15:00,116934,116980,116898,116898.1,4.01158133,469213.125011594,469213.125011594,1
2025-08-08 22:15:00,116934,116980,116898,116898.1,4.01158133,469213.125011594,469213.125011594,1
2025-08-08 22:15:00,116934,116980,116898,116898.1,4.01158133,469213.125011594,469213.125011594,1
2025-08-08 22:15:00,116934,116980,116898,116898.1,4.01158133,469213.125011594,469213.125011594,1
2025-08-08 22:15:00,116934,116980,116898,116898.1,4.01158133,469213.125011594,469213.125011594,1
2025-08-08 22:15:00,116934,116980,116898,116898.1,4.01158133,469213.125011594,469213.125011594,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:18:00,116898.1,116939.9,116898,116939.7,0.40981511,47916.67104674,47916.67104674,1
2025-08-08 22:21:00,116939.7,116939.8,116905.4,116908,1.02685343,120060.855233485,120060.855233485,1
2025-08-08 22:21:00,116939.7,116939.8,116905.4,116908,1.02685343,120060.855233485,120060.855233485,1
2025-08-08 22:21:00,116939.7,116939.8,116905.4,116908,1.02685343,120060.855233485,120060.855233485,1
2025-08-08 22:21:00,116939.7,116939.8,116905.4,116908,1.02685343,120060.855233485,120060.855233485,1
2025-08-08 22:21:00,116939.7,116939.8,116905.4,116908,1.02685343,120060.855233485,120060.855233485,1
2025-08-08 22:21:00,116939.7,116939.8,116905.4,116908,1.02685343,120060.855233485,120060.855233485,1
2025-08-08 22:21:00,116939.7,116939.8,116905.4,116908,1.02685343,120060.855233485,120060.855233485,1
2025-08-08 22:21:00,116939.7,116939.8,116905.4,116908,1.02685343,120060.855233485,120060.855233485,1
2025-08-08 22:21:00,116939.7,116939.8,116905.4,116908,1.02685343,120060.855233485,120060.855233485,1
2025-08-08 22:21:00,116939.7,116939.8,116905.4,116908,1.02685343,120060.855233485,120060.855233485,1
2025-08-08 22:21:00,116939.7,116939.8,116905.4,116908,1.02685343,120060.855233485,120060.855233485,1
2025-08-08 22:21:00,116939.7,116939.8,116905.4,116908,1.02685343,120060.855233485,120060.855233485,1
2025-08-08 22:21:00,116939.7,116939.8,116905.4,116908,1.02685343,120060.855233485,120060.855233485,1
2025-08-08 22:21:00,116939.7,116939.8,116905.4,116908,1.02685343,120060.855233485,120060.855233485,1
