entry_time,exit_time,entry_price,exit_price,pnl_net
2025-02-02 20:30:00,2025-02-02 21:30:00,97947.56,96781.73,0.011102593591917979
2025-02-02 22:15:00,2025-02-02 23:15:00,97409.03,97018.79,0.0032061994252484114
2025-02-02 23:30:00,2025-02-03 00:30:00,97326.08,95694.54,0.01596364649639653
2025-02-03 00:30:00,2025-02-03 01:30:00,95694.54,94153.52,0.015303531089652446
2025-02-03 01:30:00,2025-02-03 02:30:00,94153.52,93859.99,0.002317567988960995
2025-02-03 03:00:00,2025-02-03 04:00:00,94348.08,93922.5,0.0037107436208558956
2025-02-03 12:00:00,2025-02-03 13:00:00,95310.99,94708.86,0.005517529594436115
2025-02-06 14:00:00,2025-02-06 15:00:00,98472.5,97959.55,0.004409068521668456
2025-02-06 15:00:00,2025-02-06 16:00:00,97959.55,97533.46,0.003549652484112029
2025-02-09 12:30:00,2025-02-09 13:30:00,96474.82,96087.99,0.003209647284130737
2025-02-09 20:15:00,2025-02-09 21:15:00,96505.62,95956.82,0.004886715447245335
2025-02-10 01:00:00,2025-02-10 02:00:00,96474.01,95498.46,0.009312049867109167
2025-02-11 16:00:00,2025-02-11 17:00:00,97013.22,96080.72,0.008812092042713354
2025-02-11 17:15:00,2025-02-11 18:15:00,96275.19,95672.6,0.005459037245213398
2025-02-11 18:15:00,2025-02-11 19:15:00,95672.6,95036.38,0.005849970838045596
2025-02-12 12:45:00,2025-02-12 13:45:00,95982.97,94975.38,0.009697591395640252
2025-02-16 21:30:00,2025-02-16 22:30:00,97168.26,96798.73,0.0030029908120202922
2025-02-16 22:30:00,2025-02-16 23:30:00,96798.73,96184.46,0.005545847719282985
2025-02-17 06:00:00,2025-02-17 07:00:00,96373.62,96284.9,0.00012058386932026796
2025-02-17 14:00:00,2025-02-17 15:00:00,96925.21,96619.5,0.0023540813788281334
2025-02-17 15:00:00,2025-02-17 16:00:00,96619.5,95613.82,0.009608664917537278
2025-02-18 12:00:00,2025-02-18 13:00:00,95812.46,96350.0,-0.0064103350232317755
2025-02-18 14:00:00,2025-02-18 15:00:00,96281.59,95578.01,0.0065075236917047355
2025-02-18 16:15:00,2025-02-18 17:15:00,95266.78,94529.58,0.00693826931066629
2025-02-18 17:15:00,2025-02-18 18:15:00,94529.58,94049.54,0.00427819880295679
2025-02-18 18:15:00,2025-02-18 19:15:00,94049.54,93679.63,0.0031331399175369592
2025-02-21 17:00:00,2025-02-21 18:00:00,97973.41,96731.98,0.011871091064402142
2025-02-21 18:15:00,2025-02-21 19:15:00,97075.48,95904.13,0.011266383807733852
2025-02-21 19:15:00,2025-02-21 20:15:00,95904.13,95250.88,0.006011489765873482
2025-02-23 13:45:00,2025-02-23 14:45:00,95977.96,95593.89,0.003201647878325471
2025-02-24 07:45:00,2025-02-24 08:45:00,95872.02,95509.49,0.002981395239194906
2025-02-24 13:00:00,2025-02-24 14:00:00,95778.0,95412.01,0.0030212324333354764
2025-02-24 14:00:00,2025-02-24 15:00:00,95412.01,94855.35,0.005034275999425952
2025-02-24 15:00:00,2025-02-24 16:00:00,94855.35,94726.87,0.0005544834318782279
2025-02-24 17:15:00,2025-02-24 18:15:00,94949.86,94503.51,0.003900902139297581
2025-02-24 21:00:00,2025-02-24 22:00:00,93861.6,93166.07,0.006610165605529831
2025-02-24 22:00:00,2025-02-24 23:00:00,93166.07,92500.0,0.006349276555295365
2025-02-24 23:00:00,2025-02-25 00:00:00,92500.0,91006.62,0.015344648648648698
2025-02-25 03:45:00,2025-02-25 04:45:00,92153.93,91900.01,0.001955389813543473
2025-02-25 05:15:00,2025-02-25 06:15:00,91918.42,91560.0,0.003099327251273447
2025-02-25 06:15:00,2025-02-25 07:15:00,91560.0,89405.59,0.02273003494975976
2025-02-25 07:15:00,2025-02-25 08:15:00,89405.59,89659.24,-0.003637070925878446
2025-02-25 08:15:00,2025-02-25 09:15:00,89659.24,88650.0,0.010456396998234706
2025-02-25 09:15:00,2025-02-25 10:15:00,88650.0,87782.01,0.00899120135363796
2025-02-25 10:45:00,2025-02-25 11:45:00,88213.77,89239.39,-0.012426529508941691
2025-02-25 12:45:00,2025-02-25 13:45:00,89395.98,88826.11,0.0055746714337713546
2025-02-25 13:45:00,2025-02-25 14:45:00,88826.11,87157.25,0.017987944220455007
2025-02-26 16:30:00,2025-02-26 17:30:00,87229.99,86652.64,0.005818709918458156
2025-02-26 17:30:00,2025-02-26 18:30:00,86652.64,84752.01,0.021133896070564092
2025-02-26 18:30:00,2025-02-26 19:30:00,84752.01,84031.9,0.007696671642359876
2025-02-28 00:00:00,2025-02-28 01:00:00,84560.58,84281.72,0.0024977541071738224
2025-02-28 01:00:00,2025-02-28 02:00:00,84281.72,82448.02,0.020956793762633194
2025-02-28 02:00:00,2025-02-28 03:00:00,82448.02,81043.44,0.016235945799547423
2025-02-28 03:00:00,2025-02-28 04:00:00,81043.44,80017.26,0.01186209825249283
2025-02-28 04:15:00,2025-02-28 05:15:00,80337.34,79781.92,0.006113597089472943
2025-02-28 05:15:00,2025-02-28 06:15:00,79781.92,79490.57,0.0028518298882753298
2025-02-28 07:00:00,2025-02-28 08:00:00,79745.84,78786.02,0.01123598833494001
2025-03-03 18:15:00,2025-03-03 19:15:00,87766.09,87032.75,0.007555618895634938
2025-03-03 19:15:00,2025-03-03 20:15:00,87032.75,85814.55,0.013197029853704462
2025-03-07 00:00:00,2025-03-07 01:00:00,90218.0,86505.07,0.04035509100179557
2025-03-07 01:30:00,2025-03-07 02:30:00,88715.36,87848.98,0.00896583987259934
2025-03-07 02:30:00,2025-03-07 03:30:00,87848.98,87168.0,0.0069517120859000974
2025-03-07 12:00:00,2025-03-07 13:00:00,89199.43,89448.66,-0.0035940761504867293
2025-03-07 13:15:00,2025-03-07 14:15:00,89430.96,89125.99,0.002610116586023466
2025-03-07 15:00:00,2025-03-07 16:00:00,90022.06,88680.0,0.014108123631029968
2025-03-09 12:00:00,2025-03-09 13:00:00,84418.51,84434.5,-0.0009894134355131977
2025-03-09 13:00:00,2025-03-09 14:00:00,84434.5,83119.39,0.014775505273318378
2025-03-09 14:45:00,2025-03-09 15:45:00,83602.57,83080.41,0.0054457410101149215
2025-03-09 15:45:00,2025-03-09 16:45:00,83080.41,82496.01,0.006234149205570949
2025-03-09 18:15:00,2025-03-09 19:15:00,82996.61,82698.53,0.0027914719890366818
2025-03-09 20:00:00,2025-03-09 21:00:00,83175.73,82580.01,0.00636218541153773
2025-03-09 21:15:00,2025-03-09 22:15:00,82041.61,81348.3,0.007650711779059401
2025-03-09 22:15:00,2025-03-09 23:15:00,81348.3,80603.89,0.008350898051956875
2025-03-10 02:15:00,2025-03-10 03:15:00,82146.03,81818.62,0.0031857069173032893
2025-03-10 09:15:00,2025-03-10 10:15:00,83238.89,81864.27,0.015714155823077357
2025-03-10 11:45:00,2025-03-10 12:45:00,83582.0,83248.12,0.0031946399942571926
2025-03-10 13:00:00,2025-03-10 14:00:00,82978.22,80162.28,0.03313589305723842
2025-03-10 15:15:00,2025-03-10 16:15:00,80264.02,79605.07,0.007409780671339374
2025-03-10 16:15:00,2025-03-10 17:15:00,79605.07,79071.14,0.005907236109458951
2025-03-10 18:00:00,2025-03-10 19:00:00,78820.15,78006.17,0.009527054693501546
2025-03-11 12:00:00,2025-03-11 13:00:00,81336.51,80765.36,0.006222061802258225
2025-03-11 13:15:00,2025-03-11 14:15:00,81448.98,79910.21,0.018092440396429637
2025-03-13 12:00:00,2025-03-13 13:00:00,82840.82,82591.1,0.002214455916781137
2025-03-13 13:00:00,2025-03-13 14:00:00,82591.1,82042.84,0.005838245525244357
2025-03-13 14:00:00,2025-03-13 15:00:00,82042.84,81655.02,0.003927042603595785
2025-03-13 15:00:00,2025-03-13 16:00:00,81655.02,80949.99,0.0078342517581895
2025-03-16 09:15:00,2025-03-16 10:15:00,84016.83,83759.46,0.002263314814424626
2025-03-16 10:15:00,2025-03-16 11:15:00,83759.46,82858.39,0.009957829623065942
2025-03-16 16:00:00,2025-03-16 17:00:00,84149.15,83813.74,0.0031858988474629747
2025-03-16 18:00:00,2025-03-16 19:00:00,83909.81,83209.45,0.007546580691816613
2025-03-17 12:15:00,2025-03-17 13:15:00,83194.29,82946.26,0.0021813344160999375
2025-03-18 12:30:00,2025-03-18 13:30:00,82549.2,81404.94,0.013061551656466625
2025-03-26 13:00:00,2025-03-26 14:00:00,87660.57,86974.3,0.007028719343257795
2025-03-27 12:00:00,2025-03-27 13:00:00,87003.05,86645.74,0.0033068675178628527
2025-03-27 14:45:00,2025-03-27 15:45:00,87297.33,86974.07,0.0029029769409900023
2025-03-28 04:00:00,2025-03-28 05:00:00,86774.43,86075.93,0.007249606318358991
2025-03-28 05:45:00,2025-03-28 06:45:00,86059.02,85719.27,0.0031478720533884767
2025-03-28 10:00:00,2025-03-28 11:00:00,85165.27,84817.61,0.0032821804474993557
2025-03-28 12:30:00,2025-03-28 13:30:00,85116.94,85304.11,-0.002998974728179822
2025-03-28 13:30:00,2025-03-28 14:30:00,85304.11,84405.2,0.009737710316654186
2025-03-28 15:00:00,2025-03-28 16:00:00,84305.39,83891.33,0.0041114297436972615
2025-03-31 00:00:00,2025-03-31 01:00:00,82280.55,81910.0,0.0037034944467435244
2025-03-31 01:15:00,2025-03-31 02:15:00,82172.36,81714.67,0.00476987775451505
2025-03-31 02:45:00,2025-03-31 03:45:00,81922.3,81530.0,0.003988683911462482
2025-03-31 08:00:00,2025-03-31 09:00:00,82162.35,81586.62,0.00620722411177395
2025-04-02 22:00:00,2025-04-02 23:00:00,83684.85,82707.52,0.010878696920649336
2025-04-04 10:00:00,2025-04-04 11:00:00,83683.99,82153.64,0.0174872494487895
2025-04-04 13:45:00,2025-04-04 14:45:00,83335.99,82573.98,0.008343828494747699
2025-04-06 12:00:00,2025-04-06 13:00:00,82857.99,82805.7,-0.00016892024534980702
2025-04-06 15:15:00,2025-04-06 16:15:00,82449.52,82339.42,0.000535362534554547
2025-04-06 16:15:00,2025-04-06 17:15:00,82339.42,81621.73,0.00791623822465597
2025-04-06 17:15:00,2025-04-06 18:15:00,81621.73,79700.01,0.02274422039327029
2025-04-06 19:30:00,2025-04-06 20:30:00,79513.39,79233.11,0.0027249408936029372
2025-04-06 21:00:00,2025-04-06 22:00:00,79325.99,78831.45,0.005434274542303324
2025-04-06 22:00:00,2025-04-06 23:00:00,78831.45,77751.37,0.012901130703545372
2025-04-07 01:15:00,2025-04-07 02:15:00,79039.15,78635.67,0.004304811982416257
2025-04-07 02:15:00,2025-04-07 03:15:00,78635.67,78339.9,0.0029612701716664218
2025-04-07 03:15:00,2025-04-07 04:15:00,78339.9,77432.01,0.010789113593456202
2025-04-07 05:15:00,2025-04-07 06:15:00,77200.01,75817.99,0.017101811152615002
2025-04-07 10:30:00,2025-04-07 11:30:00,77356.0,76606.01,0.008895304824448074
2025-04-07 12:15:00,2025-04-07 13:15:00,77438.14,76875.99,0.0064593427476433984
2025-04-07 14:00:00,2025-04-07 15:00:00,79564.86,77806.03,0.021305612955266957
2025-04-07 15:30:00,2025-04-07 16:30:00,78942.15,77910.01,0.012274637566876497
2025-04-14 01:30:00,2025-04-14 02:30:00,84471.7,85322.36,-0.010870354923601675
2025-04-16 17:00:00,2025-04-16 18:00:00,85154.77,84271.99,0.009566770998265849
2025-04-16 18:15:00,2025-04-16 19:15:00,84386.81,83842.59,0.005649112130201404
2025-04-28 00:45:00,2025-04-28 01:45:00,93419.9,92949.99,0.004230084596536594
2025-04-28 13:00:00,2025-04-28 14:00:00,95280.49,94512.29,0.007262511013535002
2025-04-28 15:00:00,2025-04-28 16:00:00,94150.04,93565.22,0.005411574631301192
2025-04-30 12:00:00,2025-04-30 13:00:00,95146.46,94282.01,0.008285466763556012
2025-05-04 21:00:00,2025-05-04 22:00:00,95630.0,95207.16,0.0036216250130711755
2025-05-04 22:00:00,2025-05-04 23:00:00,95207.16,94792.61,0.0035541893277774793
2025-05-05 00:30:00,2025-05-05 01:30:00,94673.77,93969.21,0.006641976800966071
2025-05-05 13:45:00,2025-05-05 14:45:00,94226.38,93879.37,0.002882726641944743
2025-05-12 12:30:00,2025-05-12 13:30:00,104117.41,103801.89,0.002230424978877251
2025-05-12 14:00:00,2025-05-12 15:00:00,104000.01,102946.56,0.009329325949103247
2025-05-15 13:00:00,2025-05-15 14:00:00,102766.11,102128.1,0.005408369665836283
2025-05-19 03:15:00,2025-05-19 04:15:00,104217.39,103310.16,0.007905169070152264
2025-05-19 05:30:00,2025-05-19 06:30:00,103042.63,102406.44,0.005374046605759211
2025-05-19 06:30:00,2025-05-19 07:30:00,102406.44,103164.9,-0.008206370146252442
2025-05-23 14:00:00,2025-05-23 15:00:00,109907.41,109140.0,0.00618233176452801
2025-05-23 15:00:00,2025-05-23 16:00:00,109140.0,108663.39,0.003566959868059379
2025-05-25 13:30:00,2025-05-25 14:30:00,107641.94,107203.26,0.00327536319022128
2025-05-25 14:45:00,2025-05-25 15:45:00,107355.0,106967.97,0.0028051418191979774
2025-05-27 01:00:00,2025-05-27 02:00:00,108723.26,108363.83,0.0025059163237010464
2025-05-28 12:30:00,2025-05-28 13:30:00,109027.42,108515.84,0.003892214123749803
2025-05-28 13:30:00,2025-05-28 14:30:00,108515.84,107603.85,0.00760421085069231
2025-05-29 12:15:00,2025-05-29 13:15:00,108683.17,108300.0,0.0027255688622258465
2025-05-29 13:15:00,2025-05-29 14:15:00,108300.0,107045.56,0.010783010156971397
2025-05-29 14:45:00,2025-05-29 15:45:00,107622.54,107019.89,0.00479966341623227
2025-06-02 09:15:00,2025-06-02 10:15:00,104731.7,104376.07,0.0025956290215855384
2025-06-04 11:00:00,2025-06-04 12:00:00,105667.34,105157.26,0.00402722476027126
2025-06-04 13:00:00,2025-06-04 14:00:00,104917.58,104491.65,0.0032596628324824835
2025-06-05 13:00:00,2025-06-05 14:00:00,105813.83,104274.27,0.01374970489207316
2025-06-05 15:00:00,2025-06-05 16:00:00,104356.88,104381.32,-0.001034196346230381
2025-06-05 16:00:00,2025-06-05 17:00:00,104381.32,103410.35,0.008502143333692284
2025-06-05 17:00:00,2025-06-05 18:00:00,103410.35,102736.39,0.005717336030677841
2025-06-05 18:00:00,2025-06-05 19:00:00,102736.39,102634.14,0.00019526565027250806
2025-06-05 19:00:00,2025-06-05 20:00:00,102634.14,101618.84,0.009092419812744598
2025-06-05 20:00:00,2025-06-05 21:00:00,101618.84,100489.24,0.01031604895312711
2025-06-05 23:00:00,2025-06-06 00:00:00,101662.42,101309.26,0.0026738500224567103
2025-06-13 00:00:00,2025-06-13 01:00:00,104328.68,102906.36,0.01283306810744651
2025-06-13 01:30:00,2025-06-13 02:30:00,103516.69,103168.2,0.002566510269986465
2025-06-17 12:30:00,2025-06-17 13:30:00,105761.3,105317.85,0.0033929325755261814
2025-06-17 13:45:00,2025-06-17 14:45:00,105349.27,104847.33,0.003964532302881665
2025-06-17 15:00:00,2025-06-17 16:00:00,104742.15,104389.33,0.002568462457568347
2025-06-17 16:00:00,2025-06-17 17:00:00,104389.33,103653.49,0.006248996291096
2025-06-17 19:15:00,2025-06-17 20:15:00,105140.11,104579.56,0.004531457233590519
2025-06-20 14:00:00,2025-06-20 15:00:00,105508.12,104289.27,0.010752191433227995
2025-06-20 15:30:00,2025-06-20 16:30:00,104586.27,103780.01,0.006909042496687273
2025-06-20 16:30:00,2025-06-20 17:30:00,103780.01,102895.94,0.0077186925690216485
2025-06-21 20:00:00,2025-06-21 21:00:00,102464.5,102494.07,-0.0010885877547834322
2025-06-21 21:00:00,2025-06-21 22:00:00,102494.07,101886.93,0.005123659778560983
2025-06-21 22:15:00,2025-06-21 23:15:00,101903.81,101416.65,0.003980586712116097
2025-06-22 00:45:00,2025-06-22 01:45:00,102852.0,102387.0,0.003721059386302649
2025-06-22 12:00:00,2025-06-22 13:00:00,102709.1,102281.83,0.003360001402017972
2025-06-22 13:00:00,2025-06-22 14:00:00,102281.83,100451.45,0.01709545611375945
2025-06-22 14:00:00,2025-06-22 15:00:00,100451.45,99447.52,0.009194181268662553
2025-06-22 15:00:00,2025-06-22 16:00:00,99447.52,98997.99,0.0037202736076274085
2025-06-27 12:15:00,2025-06-27 13:15:00,107176.42,106702.3,0.003623734250500207
2025-06-30 12:15:00,2025-06-30 13:15:00,107730.52,107836.76,-0.0017861643664208683
2025-06-30 13:15:00,2025-06-30 14:15:00,107836.76,107328.49,0.003913327811406699
2025-07-01 13:30:00,2025-07-01 14:30:00,106427.17,106039.5,0.002842584877527029
2025-07-04 12:30:00,2025-07-04 13:30:00,108745.84,108367.0,0.002683719469176904
2025-07-04 13:30:00,2025-07-04 14:30:00,108367.0,107981.13,0.0027607703452157514
2025-07-04 15:15:00,2025-07-04 16:15:00,107861.89,107520.59,0.0023642315928267426
2025-07-04 17:45:00,2025-07-04 18:45:00,107875.37,107489.23,0.002779501048293039
2025-07-07 12:15:00,2025-07-07 13:15:00,108422.99,108422.81,-0.0007983398354905397
2025-07-07 15:15:00,2025-07-07 16:15:00,108547.73,108172.1,0.0026605053463576818
2025-07-15 01:00:00,2025-07-15 02:00:00,119199.99,118252.37,0.007149832881697472
2025-07-15 02:00:00,2025-07-15 03:00:00,118252.37,117577.39,0.004907961709350907
2025-07-15 03:00:00,2025-07-15 04:00:00,117577.39,116984.15,0.004245527885931175
2025-07-15 13:30:00,2025-07-15 14:30:00,118282.96,116979.26,0.010221875002113674
2025-07-18 13:15:00,2025-07-18 14:15:00,118800.01,117950.25,0.006352861350769202
2025-07-20 21:00:00,2025-07-20 22:00:00,118020.0,116918.3,0.008534858498559542
2025-07-20 22:30:00,2025-07-20 23:30:00,117602.18,117246.57,0.002223838503673878
2025-07-24 04:00:00,2025-07-24 05:00:00,118575.0,117621.8,0.007238794012228522
2025-07-24 05:30:00,2025-07-24 06:30:00,117894.84,117450.0,0.002973193127027413
2025-07-24 13:00:00,2025-07-24 14:00:00,118629.46,117994.0,0.0045566795296885475
2025-07-25 00:00:00,2025-07-25 01:00:00,118162.41,117557.88,0.004316094026856754
2025-07-25 01:00:00,2025-07-25 02:00:00,117557.88,117200.0,0.002244287630910022
2025-07-25 02:00:00,2025-07-25 03:00:00,117200.0,116240.0,0.007391126279863481
2025-07-25 03:00:00,2025-07-25 04:00:00,116240.0,115234.01,0.007854421885753658
2025-07-25 11:45:00,2025-07-25 12:45:00,116543.58,116105.96,0.002954990193367969
2025-07-28 13:15:00,2025-07-28 14:15:00,118609.31,118094.33,0.0035418176869926646
2025-07-29 13:00:00,2025-07-29 14:00:00,118875.86,118159.21,0.00522855785859294
2025-07-29 14:00:00,2025-07-29 15:00:00,118159.21,117780.01,0.002409229310182521
2025-07-30 15:00:00,2025-07-30 16:00:00,118375.2,117800.46,0.004055239948908138
2025-07-30 17:30:00,2025-07-30 18:30:00,117807.24,117436.26,0.002349042452738987
2025-07-30 18:30:00,2025-07-30 19:30:00,117436.26,116740.0,0.005128833224082534
2025-07-31 17:00:00,2025-07-31 18:00:00,118284.13,117542.01,0.005474045385463036
2025-07-31 18:30:00,2025-07-31 19:30:00,117826.3,116948.0,0.006654193164005004
2025-07-31 19:30:00,2025-07-31 20:30:00,116948.0,116568.84,0.0024421247049971227
2025-08-01 03:00:00,2025-08-01 04:00:00,115816.0,115409.12,0.0027131588036195748
2025-08-01 12:30:00,2025-08-01 13:30:00,115882.18,114985.01,0.006942087696313603
2025-08-01 14:15:00,2025-08-01 15:15:00,115746.46,114785.03,0.0075063447469582
2025-08-05 12:00:00,2025-08-05 13:00:00,114893.13,114033.0,0.0066863484004657595
2025-08-05 13:15:00,2025-08-05 14:15:00,114171.91,113248.66,0.007286489925586774
2025-08-10 01:00:00,2025-08-10 02:00:00,116611.67,116627.85,-0.0009387511215644846
